,SMILES,Genotoxicity(0.5기준)
1856,FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)F,0
1857,O=[Cr](=O)(O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,0
1858,OS(O)(=O)=O.NC1=CC=C(N)C=C1,1
1859,COC1=CC2=C(C=C1)[C@H]1CC[C@@]3(C)[C@@H](CCC3=O)[C@@H]1CC2,0
1860,CC(CC=O)C1=CC=CC=C1,0
1861,CCCCCCCCCCCCCCCC(=O)NCCCCCCCC\C=C/CCCCCCCC,0
1862,[Zn++].CCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCC([O-])=O,0
1863,CC1=CC(C)=C(C(=O)P(=O)(C(=O)C2=C(C)C=C(C)C=C2C)C2=CC=CC=C2)C(C)=C1,0
1864,O=C1C2=CC=CC=C2C2=CC=C3SC4=CC=CC=C4C4=CC=C1C2=C34,1
1865,COC(=O)C1=NC=CN=C1N,0
1866,O=C1C=CC(=O)N1C1CCCCC1,0
1867,C1CC2=CC=C(CCC3=CC=C1C=C3)C=C2,0
1868,COC(C)(C)C,0
1869,CCOC(=O)C1=NOC(C1)(C1=CC=CC=C1)C1=CC=CC=C1,0
1870,COC(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0
1871,CC(C)CC1=CC(C)=C(CCC=O)C=C1,0
1872,CO[Si](CCCOC(=O)\C=C\C=C\C)(OC)OC,0
1873,CCOP(OCC)C1=CC=CC=C1,0
1874,C[Si](C)(F)CCCC#N,0
1875,CCCCC(CC)COC(=O)C1=CC=C(C=C1)[N+]([O-])=O,1
1876,CC1CCOC(C1)C=C(C)C,0
1877,CC(C)=CCCC(C)=CCOC(C)=O,0
1878,CCCCN[Si](C)(NCCCC)NCCCC,0
1879,CCCCCCCCCCCCCCCC[Si](OC)(OC)OC,0
1880,CCCCCCCCCCCCCCCC[Si](OCC)(OCC)OCC,0
1881,[Na+].[Na+].[O-]C1=C(I)C2=C(C=C1I)C1(OC(=O)C3=CC=CC=C13)C1=C(O2)C(I)=C([O-])C(I)=C1,0
1882,[Br-].CCCC[N+](CCCC)(CCCC)CCCC,0
1883,CCCCCCCCCCCC[N+](C)(C)[O-],0
1884,FC(F)=C(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,0
1885,[Na+].[Na+].[Na+].CC(N(CC([O-])=O)CC([O-])=O)C([O-])=O,0
1886,CC(=O)C1=CC2=CC=CC=C2O1,0
1887,[Na+].[Na+].[Na+].[Na+].OCCN(CCO)C1=NC(NC2=CC=C(C=CC3=CC=C(NC4=NC(NC5=CC=C(C=C5)S([O-])(=O)=O)=NC(=N4)N(CCO)CCO)C=C3S([O-])(=O)=O)C(=C2)S([O-])(=O)=O)=NC(NC2=CC=C(C=C2)S([O-])(=O)=O)=N1,0
1888,CC(C)(CO)C(O)C(=O)NCCCO,0
1889,CCCCOCCCN,0
1890,CCCCC(CC)C1OCCN1CCCC,0
1891,COC1=CC=C(CC2CC2)C=C1,0
1892,CNC(NCC1CCOC1)=N[N+]([O-])=O,0
1893,NCC1CCOC1,0
1894,CC(C=C)C#N,0
1895,ClC(=C)C(Cl)=C,0
1896,[Cl-].CCCCCCCCCCCCCCCC[N+](C)(C)CC(=O)OCC,0
1897,CCN(CC)CCOC(=O)CCCCC(=O)OCCN(CC)CC,0
1898,[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC2=C1C=CC=C2S([O-])(=O)=O,0
1899,[Na+].OC1=C(N=NC2=C3C=CC=CC3=C(C=C2)S([O-])(=O)=O)C2=C(C=CC=C2)C=C1,0
1900,CCC(C)(C)C1CCC(=O)CC1,0
1901,Br.CCCN[C@H]1CCC2=C(C1)C=CC=C2O,0
1902,CC(=C)C(=O)OCCOC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1,0
1903,CC(C)C[C@H]1OC[C@H](C)CO1,0
1904,CC(C)(C)OC(=O)C=C,0
1905,CC1=CC=C(C=C1)S(O)(=O)=O.[H][C@](N)(C(C)C)C(=O)OCC1=CC=CC=C1,0
1906,CCCCCCCCCCCCCCCCCCCCCCOC(=O)C(C)=C,0
1907,CC(C)COCNC(=O)C=C,0
1908,ClCC1=CC=C(C=C1)C1=CC=C(CCl)C=C1,1
1909,COC1=CC=C(Cl)C=C1C(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O,0
1910,[Na+].NCCC([O-])=O,0
1911,OC(=O)C1=CC2=C(C=C1)C=C(O)C=C2,0
1912,CC1=C(C=C(C=C1)S(C)(=O)=O)[N+]([O-])=O,0
1913,[Na]S,1
1914,[K+].[K+].[O-]S(=O)S([O-])(=O)=O,0
1915,[NH4+].[NH4+].[O-][N+](=O)[O-][Ce+4]([O-][N+]([O-])=O)([O-][N+]([O-])=O)([O-][N+]([O-])=O)([O-][N+]([O-])=O)[O-][N+]([O-])=O,0
1916,CCC1CCCCC1,0
1917,CCCCCCCCOC(=O)OCCCCCCCC,0
1918,NC1=CC=C(NS(=O)(=O)C2=CC=C(N)C=C2)C=C1,1
1919,[S--].[Ni++],0
1920,CC1CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC34C)C2C1C)C(=O)OC1OC(COC2OC(CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,0
1921,NC1=C(O)C=CC=N1,0
1922,CCCCCCCCCCCCCCCCOC(=O)C1=CC(NC(=O)C(N2C(=O)OC(C)(C)C2=O)C(=O)C(C)(C)C)=C(Cl)C=C1,0
1923,[H+].F[B-](F)(F)F,0
1924,CCOC(=O)C1CCCO1,0
1925,CO[SiH](C)OC,0
1926,CCN(CCC#N)C1=CC=C(C=C1)N=NC1=C(C=C(C=C1)[N+]([O-])=O)C#N,0
1927,[Na+].[Na+].F[Si--](F)(F)(F)(F)F,0
1928,C(CC1CCNCC1)CC1CCNCC1,0
1929,[H+].[Cl-].[Cl-].[Cl-].[Cl-].[Au+3],0
1930,CCC[N+]1=C(C)N(C)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0
1931,CC[N+](CC)(CC)CC.[O-]C(=O)C1=CC=CC=C1,0
1932,[NH4+].[NH4+].F[Si--](F)(F)(F)(F)F,0
1933,[K+].[K+].F[Ti--](F)(F)(F)(F)F,0
1934,N.N.F.F.[F-].[F-].[F-].[F-].[Zr+4],0
1935,[NH4+].[NH4+].[Cl-][Pt+4]([Cl-])([Cl-])([Cl-])([Cl-])[Cl-],1
1936,[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[K+].[K+].[Pd+4],0
1937,[K+].[K+].[Cl-][Pt+4]([Cl-])([Cl-])([Cl-])([Cl-])[Cl-],1
1938,[K+].[K+].[F-][Zr+4]([F-])([F-])([F-])([F-])[F-],0
1939,[K+].[K+].F[Ta--](F)(F)(F)(F)(F)F,0
1940,CC(C)CN(C[C@@H](O)[C@@H](N)CC1=CC=CC=C1)S(=O)(=O)C1=CC=C(N)C=C1,0
1941,[H+].[H+].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Pt+4],1
1942,CC(=O)CC(=O)OC(C)(C)C,0
1943,CC\C=C(/C)C(O)=O,0
1944,CCCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCCC,0
1945,[H+].[H+].F[Si--](F)(F)(F)(F)F,0
1946,CC(=O)N1CCOCC1,0
1947,OC(COC(=O)C=C)COC1=CC=CC=C1,0
1948,[H+].[H+].[Cl-][Pd++]([Cl-])([Cl-])[Cl-],0
1949,COC1=CCC2=C(CCC3C4CCC(O)(C#N)C4(C)CCC23)C1,0
1950,CCCCC(CC)CNC(=O)CC(C)CC(C)(C)C,0
1951,CCCCN(C1CC(C)(C)N(C)C(C)(C)C1)C1=NC(=NC(=N1)N(CCCC)C1CC(C)(C)N(C)C(C)(C)C1)N1CCCC1,0
1952,OC(=O)CC(C(CC(O)=O)C(O)=O)C(O)=O,0
1953,CN(C)CCOCCO,0
1954,C1OCC=C1,0
1955,[K+].F[P-](F)(F)(F)(F)F,0
1956,Br[Mg]N1CCCCCC1=O,0
1957,[Na+].[Na+].[Na+].[Na+].NC1=C(\N=N\C2=CC=C(C=C2)S(=O)(=O)CCOS([O-])(=O)=O)C(=CC2=C1C(O)=C(\N=N\C1=CC=C(C=C1)S(=O)(=O)CCOS([O-])(=O)=O)C(=C2)S([O-])(=O)=O)S([O-])(=O)=O,0
1958,CC(=C)C(=O)OCCC[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,0
1959,CC1=C(CC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)C(C)=C(CC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)C(C)=C1CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,0
1960,CCN1CCOCC1.CC1=CC=C(C=C1)C(=O)CCC(O)=O.CC1=CC=C(C=C1)C(=O)CCC(O)=O,0
1961,CC(C)O[N+]([O-])=O,0
1962,[Li+].FS(=O)(=O)[N-]S(F)(=O)=O,0
1963,CCOCCOS(=O)(=O)C1=CC=C(C)C=C1,1
1964,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)C[C@H](CCl)[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,0
1965,C[Si](C)(Cl)CCl,0
1966,C[Si](C)(Cl)C=C,0
1967,O[C@H](C(O)=O)C1=CC=CC=C1,0
1968,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-]P([O-])(=O)OC1C(OP([O-])([O-])=O)C(OP([O-])([O-])=O)C(OP([O-])([O-])=O)C(OP([O-])([O-])=O)C1OP([O-])([O-])=O,0
1969,OC1CCCCCCCCCCC1,0
1970,COC(=O)C(CCN1C=NC2=C1N=C(N)N=C2Cl)C(=O)OC,0
1971,OC(=O)C1=C(C=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,0
1972,[Na+].[Na+].[O-]C(=O)CCCCCCCCC([O-])=O,0
1973,CN(C)CCC(=O)N(C)C,0
1974,[Na+].[O-]C(=O)C1=CC2=CC=CC=C2C=C1,0
1975,CC(=O)CCC1=C(C)CCCC1(C)C,0
1976,COC1=CC=C2CCCCC2=C1,0
1977,OB(O)C1=CC2=C(C=C1)C=C(O)C=C2,1
1978,COC(=O)CCCCCC(=O)OC,1
1979,COC(=O)CCCCCCCC(=O)OC,1
1980,O=C(OCCOC(=O)C1=CC2=C(C=C1)C(=O)OC2=O)C1=CC2=C(C=C1)C(=O)OC2=O,0
1981,OC1=C(O)C=C(C=C1)C#N,0
1982,C=COCC1CCC(COC=C)CC1,0
1983,CCCCNC1=CC=C(NCCCC)C2=C1C(=O)C1=C(C=CC=C1)C2=O,1
1984,[Na+].[Na+].[O-]C1=C(Br)C2=C(C=C1Br)C1(OC(=O)C3=C1C=CC=C3)C1=CC(Br)=C([O-])C(Br)=C1O2,1
1985,CC(C)C=NCC1CCCC(CN=CC(C)C)C1,0
1986,CN1C=CN=C1C,0
1987,NC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(O)C=C1OC1=CC=CC=C1,1
1988,CCCC1CCC(CC1)C1=C(F)C(F)=C(OCC)C=C1,0
1989,[H+].[H+].[F-][Ti+4]([F-])([F-])([F-])([F-])[F-],0
1990,CC(C)(C1=CC(CC=C)=C(O)C=C1)C1=CC=C(O)C(CC=C)=C1,0
1991,OP(O)(=O)C=C,0
1992,CCC(C)OC(Cl)=O,0
1993,CCCCCCCCN.CCCCCCCC(O)=O,0
1994,OCCN(CCO)C1=CC(Cl)=C(C=C1)N=NC1=C(Br)C=C(C=C1Cl)[N+]([O-])=O,1
1995,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@@H]9[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,0
1996,N.CCC(O)=O,0
1997,[Zr+4].CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O,0
1998,CC1=CSC2=C1C=CC=C2Cl,0
1999,CCCCCCCCCCCCCCCCCCOCCCN(C)C,0
2000,CN(C)C(=O)NC1=CC=C(C)C(NC(=O)N(C)C)=C1,0
2001,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C=C,0
2002,OC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CCCCCCCCC=C,0
2003,CCCCCCCC[Sn](CCCCCCCC)(OC(C)=O)OC(C)=O,0
2004,NC(=N)S(O)=O,0
2005,CO[Si](CCCNCCN)(OC)OC,0
2006,NC1CCC(CC2CCC(N)CC2)CC1,0
2007,[Na+].OS(=O)(=O)C1=CC(=CC=C1)C([O-])=O,0
2008,[NH4+].[S-]C#N,0
2009,[K+].CN(C)CC([O-])=O,0
2010,CCCCCCCCCCCCOC(=O)CCCCCCCC,0
2011,CC[Si](OC(C)=O)(OC(C)=O)OC(C)=O,0
2012,[Na+].[O-][N+](=O)C1=C(Cl)C=CC(=C1)S([O-])(=O)=O,0
2013,OC1=CC=C(C=C1)C(=O)OC1=CC=CC=C1,0
2014,CN1C=C(C(O)=O)C(=N1)C(F)F,0
2015,OCCN(CCO)CCO.CCCCCCCC\C=C/CCCCCCCC(=O)N(C)CC(O)=O,0
2016,CCOC1=CC2=C(OC3=C(NC(C)=O)C4=NC5=CC(OCC)=C(NC(=O)C6=CC=CC=C6)C=C5OC4=C(NC(C)=O)C3=N2)C=C1NC(=O)C1=CC=CC=C1,0
2017,[I-].C[S+](C)(C)=O,0
2018,[Na+].[Na+].[Na+].S=C1[N-]C(=S)[N-]C(=S)[N-]1,0
2019,OC1=C(C(=O)C2=CC=CC=C12)C1=C(O)C=C2C=CC=CC2=N1,0
2020,CSCCC(O)C#N,0
2021,OCC1=C(Cl)C=C(Cl)C=C1,0
2022,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].OC1=C(N=NC2=CC=CC=C2)C(=CC2=CC(=CC(NC3=NC(NC4=CC=C(C=CC5=CC=C(NC6=NC(=NC(NC7=C8C(O)=C(N=NC9=CC=CC=C9)C(=CC8=CC(=C7)S([O-])(=O)=O)S([O-])(=O)=O)=N6)N6CCOCC6)C=C5S([O-])(=O)=O)C(=C4)S([O-])(=O)=O)=NC(=N3)N3CCOCC3)=C12)S([O-])(=O)=O)S([O-])(=O)=O,0
2023,[Br-].C[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,0
2024,O=C1N(SC2CCCCC2)C(=O)C2=C1C=CC=C2,0
2025,OCCCCOC=C,0
2026,Cl.NNC1=CC=C(C=C1)S(N)(=O)=O,1
2027,[Ba++].CC1=CC=C(N=NC2=C(O)C(=CC3=C2C=CC=C3)C([O-])=O)C(=C1)S([O-])(=O)=O,1
2028,CCC[Si](OC(C)=O)(OC(C)=O)OC(C)=O,0
2029,CO[Si](C)(OC)C1CCCCC1,0
2030,O=C(OCC(COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1)(COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1)COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1,0
2031,[Na+].[Na+].[Na+].OC(=O)[C@H](CC([O-])=O)NCCN[C@@H](CC([O-])=O)C([O-])=O,0
2032,[H][C@@]12CC(=O)C=C[C@@]11CCNCC3=C1C(O2)=C(OC)C=C3Br,0
2033,CC(C)CC(C)(O)CCC(C)(O)CC(C)C,0
2034,C[Si](C)(C)O[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,0
2035,CCCCCCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,0
2036,[Na+].[Na+].OCCNC1=NC(NC2=CC(=C(C=CC3=C(C=C(NC4=NC(NC5=CC=CC=C5)=NC(NCCO)=N4)C=C3)S([O-])(=O)=O)C=C2)S([O-])(=O)=O)=NC(NC2=CC=CC=C2)=N1,0
2037,CCO[Si](CC(C)C)(OCC)OCC,0
2038,Cl.OC(C1CCNCC1)(C1=CC=CC=C1)C1=CC=CC=C1,0
2039,CCCCCOC1=C(F)C2=C(C=C1)C1=C(O2)C(F)=C(OCC)C=C1,0
2040,FC(F)(C=C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C,0
2041,CC(C)O[Si](OC(C)C)(OC(C)C)C=C,0
2042,CC1C2=C(OP(OC3=C(C)C=C(C=C3C)C3C(=O)OC4=C3C=C(C=C4C(C)(C)C)C(C)(C)C)OC3=C1C(=CC(=C3)C(C)(C)C)C(C)(C)C)C=C(C=C2C(C)(C)C)C(C)(C)C,0
2043,COC(=O)C1=CC=C(C=CC2=CC=C(C=C2)C2=NC3=CC(C)=CC=C3O2)C=C1,0
2044,NC(=O)C1=C(F)C=CC=C1F,0
2045,[H]\C(=C(\[H])S(=O)(=O)C1=CC=CC=C1)C1=CC2=C(NC=C2C[C@]2([H])CCCN2C)C=C1,1
2046,C(N1CCN(CC2=CC=CC=C2)CCN(CC2=CC=CC=C2)CCN(CC2=CC=CC=C2)CC1)C1=CC=CC=C1,0
2047,[H][C@](COC(C)=O)(OC(C)=O)C=C,0
2048,[O--].[Rb+].[Rb+],0
2049,CCCCCCCCOP(=O)OCCCCCCCC,0
2050,CCCCOP(=O)OCCCC,0
2051,C1C2COCOC2C2=CC=CC=C12,0
2052,CC(C)(C)C1=CC=C(CCC=O)C=C1,0
2053,CO[Si](C)(C)CCl,0
2054,CCS(=O)C1=C(N)N(N=C1C#N)C1=C(Cl)C=C(C=C1Cl)C(F)(F)F,0
2055,CC(C)(C)[Si](C)(C)Cl,0
2056,CCOC(OCC)[SiH2]CN1CCOCC1,0
2057,CCCCCCCC[Si](C)(C)Cl,0
2058,CO[Si](C)(CCCCl)OC,0
2059,CC1(C)[C@@H]2C[C@H]1C(=C)CC2,0
2060,[Na+].[Na+].[Na+].NC1=C(N=NC2=CC=C(NC3=NC(=NC(NCCS([O-])(=O)=O)=N3)N(CCO)CCO)C=C2S([O-])(=O)=O)C2=C(O)C=C(C=C2C=C1)S([O-])(=O)=O,0
2061,COCC1(COC)C2=CC=CC=C2C2=CC=CC=C12,0
2062,O=C1OC(=O)C2=C1C=CC(OC1=CC3=C(C=C1)C(=O)OC3=O)=C2,0
2063,CC(=O)OC1N=C(C2=CC=CC=C2)C2=C(C=CC(Cl)=C2)N=C1O,0
2064,CCO[Si](C)(C)C,0
2065,OC1=CC(=O)C=CC1=C1NC(=NC(=N1)C1=CC=C(C=C1)C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1,0
2066,CCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C,0
2067,COC(=O)CC(=O)CC(=O)OC,0
2068,BrC1=CN=C2NC=CC2=C1,0
2069,[H][C@@]1(OC(=O)C(OC(=O)C(CCCCCC)CCCCCCCC)=C1OC(=O)C(CCCCCC)CCCCCCCC)[C@H](COC(=O)C(CCCCCC)CCCCCCCC)OC(=O)C(CCCCCC)CCCCCCCC,0
2070,CC(CC(C)(C)C)C[Si](Cl)(Cl)Cl,0
2071,CO[Si](CC(C)C)(OC)OC,0
2072,CO[Si](CC[Si](OC)(OC)OC)(OC)OC,0
2073,CCCCCCCCCCCC[Si](C)(Cl)Cl,0
2074,CC(CC(C1=CC(=C(O)C=C1C)C(C)(C)C)C1=CC(=C(O)C=C1C)C(C)(C)C)C1=CC(=C(O)C=C1C)C(C)(C)C,1
2075,CCCCCCCCOC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1,0
2076,CC(=O)C1=CC=C(Br)C(CCl)=C1,0
2077,[Cl-].CCCCCCCC\C=C/CCCCCCCC[N+](C)(CCO)CCO,0
2078,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O.ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,0
2079,[Na+].[Na+].OC1=C(Br)C2=C(C=C1Br)C(C1=C(O2)C(Br)=C([O-])C(Br)=C1)C1=C(C([O-])=O)C(Cl)=C(Cl)C(Cl)=C1Cl,0
2080,CCC(C)(O)CCC=C(C)C,0
2081,CCC(C)CCCC(C)(C)O,0
2082,CC(CCCC(C)(C)O)C=C,0
2083,[Pt++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,1
2084,CC(CO)(CO)C=O,1
2085,CCCCOCNC(=O)C=C,0
2086,O=C1NCCCN1,0
2087,CC(C#N)N(CC#N)CC#N,0
2088,CC(=C)C(=O)OCCC[Si](C)(C)O[Si](C)(C)CCCOC(=O)C(C)=C,0
2089,CC(C)(C)NCC(O)C1=CC=C(O)C(CO)=C1,0
2090,OC1=CC=C(C=C1)C(=O)O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)OC(=O)C1=CC=C(O)C=C1,0
2091,O=C1OC(=NC2=CC=CC=C12)C1=CC=C(C=C1)C1=NC2=CC=CC=C2C(=O)O1,0
2092,CCCCC(CC)CN(CC(CC)CCCC)CC(CC)CCCC,0
2093,[NH4+].[O-]C(=O)C1=CC=CC=C1,0
2094,Cl.CCOC1=CC=CC=C1C(N)=N,0
2095,CCCCCCCCCCCCCCCCCC[Si](C)(C)Cl,0
2096,CCCCC(CC)COC(=O)[C@H](C)O,0
2097,C[SiH](O[Si](C)(C)C)O[Si](C)(C)C,0
2098,CCCCC(CC)COC1=CC(O)=C(C=C1)C1=NC(=NC(=N1)C1=CC=C(OCC(CC)CCCC)C=C1O)C1=CC=C(OC)C=C1,0
2099,CCCCCCCCCCCCCCCCCCO[Si](C)(C)C,0
2100,CCCP(=O)(OC)OC,1
2101,CCCCOCCO[Si](OCCOCCCC)(OCCOCCCC)OCCOCCCC,0
2102,[Na+].[Na+].[Na+].[Na+].COC1=C(NC2=NC(SCCCS([O-])(=O)=O)=NC(SCCCS([O-])(=O)=O)=N2)C=C(C)C(=C1)N=NC1=CC(=C2C=CC=C(C2=C1)S([O-])(=O)=O)S([O-])(=O)=O,0
2103,CC1=CC(C)=C(O)C(=C1)C(C)(C)C,0
2104,CC(C)=CCC\C(C)=C\CCC(=C)C=C,0
2105,[H][C@]1(CC2=CN(C(C)=O)C3=C2C=C(C=CS(=O)(=O)C2=CC=CC=C2)C=C3)CCCN1C,1
2106,CC(C)[C@H]1OCC[C@]2(C[C@H]3CC[C@]2(C)C3(C)C)O1,0
2107,[H][C@@]1(CC[C@@]([H])(CC1)[C@@]1([H])CC[C@H](CCC)CC1)C1=CC=C(C(F)=C1)C1=CC(F)=C(F)C(F)=C1,0
2108,Cl.CC(C1=C(F)C(Cl)=NC=N1)C(O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,0
2109,N#C\C=C\C1=CC=CC=C1,0
2110,CC\C=C/CCOC(=O)C1CC1,0
2111,O=[Mo]=O,0
2112,CCCCCC1COCCC1OC(C)=O,0
2113,[Na+].CN(C)C(=S)SCCCS([O-])(=O)=O,0
2114,CC(=O)N1CCCCCC1=O,0
2115,[H][C@@]1(C)O[C@@]([H])(O[C@]2([H])[C@@]([H])(OC3=CC(O)=C(C(=O)CCC4=CC=C(O)C=C4)C(O)=C3)O[C@@]([H])(CO)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O,0
2116,[Al+3].CC(O)C([O-])=O.CC(O)C([O-])=O.CC(O)C([O-])=O,0
2117,OCCSSCCO,0
2118,CN(C)CCOCCN(C)CCCN,0
2119,FC1=CC=CC(F)=C1C#N,0
2120,CCCCC1=C(O)C=C(O)C=C1,0
2121,CO\N=C(\C(=O)OC)C1=CC=CC=C1CCl,0
2122,CC(C)(C)OC1=CC=C(Cl)C=C1,0
2123,O=C1NC(NC2=CC=C(C=C2)C#N)=NC=C1,0
2124,[Na+].OC(=O)CC(O)(CC([O-])=O)C(O)=O,0
2125,CCCCCCC(CCCC)COC(=O)C1=CC=CC=C1O,0
2126,CCCCCCCCC(C)C=O,0
2127,[K+].CCCCCCCCCCCCCCCCOP(O)([O-])=O,0
2128,CN1CCSC1=S,0
2129,OC(=O)C1=C(Cl)C=CC(I)=C1,0
2130,[Cl-].[Cl-].C[N+]1=CC=C(C=C1)C1=CC=[N+](C)C=C1,0
2131,CCNC1=NC(NC(C)C)=NC(Cl)=N1,0
2132,CCCCCCOC(=O)\C=C\C(=O)OCCCCCC,0
2133,[K+].[K+].[O-]C(=O)CCCCC([O-])=O,0
2134,[NH4+].[NH4+].[Cl-][Pd+4]([Cl-])([Cl-])([Cl-])([Cl-])[Cl-],0
2135,COCC1=CC=C(O1)C=O,0
2136,COC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)=C(F)F,0
2137,CC(COC(=O)C1=CC=CC=C1)OC(=O)C1=CC=CC=C1,0
2138,CC(=O)OCCOC1=CC=C(C=C1)C(C)(C)C1=CC=C(OCCOC(C)=O)C=C1,0
2139,CC(C)OCCOC(C)=O,0
2140,CCOC(=O)C[C@H](NCCC[Si](OC)(OC)OC)C(=O)OCC,0
2141,COC1(CCC2=C(CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@H]23)C1)OC,1
2142,CC(C)[C@H](N1CCCNC1=O)C(O)=O,0
2143,CC(=O)OC1=CC=C(Br)C=C1,0
2144,ClC1=CC=CC(=N1)C(Cl)(Cl)Cl,0
2145,CC(C)(C)OOC(=O)\C=C/C(O)=O,1
2146,N.OC(=O)C1=CC(=CC=C1)[N+]([O-])=O,1
2147,[Na+].[Na+].[Na+].[O-]C(=O)C1=C(N=NC2=CC=C(C=C2)S([O-])(=O)=O)C(=O)N(N1)C1=CC=C(C=C1)S([O-])(=O)=O,0
2148,OCCCNCCO,0
2149,[Na+].N#C[N-]C#N,0
2150,CC1(C)NCCS1,0
2151,Cl.NNC(N)=N,0
2152,[Ca++].CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O,0
2153,OC(=O)C(C1CCCCN1)C1=CC=CC=C1,0
2154,CC1=C(N)C=C(C=C1)C(N)=O,1
2155,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C,0
2156,[H][C@]12CCC(C)C[C@@]1([H])C(=O)OC2=O,0
2157,CC(C)(O)C(=O)OCC=C,0
2158,OC1CCOC1=O,0
2159,CC(C)(C)C1=CC(O)=CC=C1O,1
2160,C[C@@H](CC\C=C(/C)CCC=C(C)C)CC=O,0
2161,COC(=O)C1=CC(=CC(=C1)C(O)=O)[N+]([O-])=O,0
2162,CC12CCC3C(=CC=C4CC5(CCC34C)OCCO5)C1CCC2C1(C)OCCO1,0
2163,CCCCOC(=O)C1=CC=C(C=C1)C(=O)OCCCC,0
2164,OC(=O)CC1=C(Cl)C=C(Cl)C=C1,0
2165,CCCCCCCCCC=CCC1CC(=O)OC1=O,0
2166,CCN1CCCCCC1=O,0
